id_user,name,username,rating,date,nama_objek,id_objek
4566,damian,/Profile/damian4575,4,15-Apr,Satria Agrowisata,650
5545,Dixon N,/Profile/dixonn17,4,15-Sep,Satria Agrowisata,650
5705,Douglas P,/Profile/75douglasp,4,16-Feb,Satria Agrowisata,650
9144,IntanSariSmile,/Profile/IntanSariSmile,4,17-Feb,Satria Agrowisata,650
9596,Janey_oz,/Profile/Janey_oz,4,Okt 2015,Satria Agrowisata,650
10153,Jordan Tetreau,/Profile/JordanGingerich,4,16-Apr,Satria Agrowisata,650
11218,LauraGenevrois,/Profile/LauraGenevrois,4,Mei 2017,Satria Agrowisata,650
11899,M D,/Profile/Mdiesso,4,Des 2019,Satria Agrowisata,650
11917,M0rganh0rsel0ver,/Profile/M0rganh0rsel0ver,4,15-Feb,Satria Agrowisata,650
12396,Masechaba M,/Profile/masechabam2017,4,17-Mar,Satria Agrowisata,650
12998,Missanne,/Profile/Missanne406,4,Mei 2016,Satria Agrowisata,650
13118,momg557,/Profile/momg557,4,15-Jan,Satria Agrowisata,650
13644,Nastashia E,/Profile/nastashiae,4,17-Jan,Satria Agrowisata,650
14488,Ondska,/Profile/Ondska,4,15-Jul,Satria Agrowisata,650
14698,Patrice2253,/Profile/Patrice2253,4,Agt 2017,Satria Agrowisata,650
14790,Penguin Adventures,/Profile/PenguinAdventures_us,4,17-Mar,Satria Agrowisata,650
14914,Pierre P,/Profile/pierrep292,4,15-Mar,Satria Agrowisata,650
15165,Purnendu Singh,/Profile/purnendu,4,15-Jan,Satria Agrowisata,650
15555,rasemanju,/Profile/rasemanju,4,Agt 2015,Satria Agrowisata,650
16812,Sam J,/Profile/173samj,4,Okt 2015,Satria Agrowisata,650
18895,tjutjukbs,/Profile/tjutjukbs,4,Agt 2014,Satria Agrowisata,650
19863,Wayan AGUS S,/Profile/WayanAGUSS,4,Des 2016,Satria Agrowisata,650
20912,zulfa a,/Profile/zulfaa62,4,17-Sep,Satria Agrowisata,650
642,ad2ik,/Profile/ad2ik,4,16-Sep,Scientia Square Park (SQP),649
1080,Aida Apriliani,/Profile/aidapriliadha,4,Mei 2019,Scientia Square Park (SQP),649
1346,Aline100388,/Profile/Aline100388,4,17-Apr,Scientia Square Park (SQP),649
1925,Angsiohi,/Profile/Angsiohi,4,15-Jun,Scientia Square Park (SQP),649
2200,Apuspita,/Profile/Apuspita,4,Okt 2017,Scientia Square Park (SQP),649
2511,arwiyudhi,/Profile/arwiyudhi,4,17-Sep,Scientia Square Park (SQP),649
3111,Barlianta,/Profile/barlianta,4,19-Jun,Scientia Square Park (SQP),649
3357,Bhaskara A,/Profile/Bhaskara84,4,18-Mar,Scientia Square Park (SQP),649
3697,Bunda_Naytha,/Profile/Bunda_Naytha,4,Mei 2016,Scientia Square Park (SQP),649
4241,cinfen,/Profile/cinfen,4,19-Jun,Scientia Square Park (SQP),649
4837,Debora Dolan,/Profile/deboradolan,4,20-Jan,Scientia Square Park (SQP),649
5900,EddiMak,/Profile/EddiMak,4,19-Sep,Scientia Square Park (SQP),649
5928,Edika2905,/Profile/Edika2905,4,Okt 2018,Scientia Square Park (SQP),649
6362,erfi0012014,/Profile/erfi0012014,4,Mei 2015,Scientia Square Park (SQP),649
7275,fmuth,/Profile/fmuth,4,16-Jun,Scientia Square Park (SQP),649
8509,hesasoujiro,/Profile/hesasoujiro,4,18-Nov,Scientia Square Park (SQP),649
8581,Holicshopid,/Profile/Holicshopid,4,Agt 2015,Scientia Square Park (SQP),649
9356,Ithanese,/Profile/ithanese,4,16-Mar,Scientia Square Park (SQP),649
9515,Jakartax,/Profile/Jakartax,4,16-Jan,Scientia Square Park (SQP),649
9595,janettepurnomo,/Profile/janettepurnomo,4,18-Jul,Scientia Square Park (SQP),649
10178,Josh R,/Profile/884joshr,4,Agt 2018,Scientia Square Park (SQP),649
10178,Josh R,/Profile/884joshr,4,Des 2014,Scientia Square Park (SQP),649
10861,Kios P,/Profile/KiosP3,4,17-Apr,Scientia Square Park (SQP),649
11091,kuudew,/Profile/kuudew,4,Okt 2017,Scientia Square Park (SQP),649
11171,Lanny D,/Profile/LannyDewi,4,17-Jan,Scientia Square Park (SQP),649
11439,Liaryanti,/Profile/Liaryanti,4,17-Jul,Scientia Square Park (SQP),649
11666,lizasasono11,/Profile/lizasasono11,4,16-Jun,Scientia Square Park (SQP),649
11850,Luqman,/Profile/luqmanulkhakim,4,19-Feb,Scientia Square Park (SQP),649
12011,mahesa p,/Profile/441mahesap,4,18-Apr,Scientia Square Park (SQP),649
12300,Marlisa Kurniati,/Profile/marlisa1985,4,16-Feb,Scientia Square Park (SQP),649
12756,Meyrisca,/Profile/Meyrisca,4,Agt 2017,Scientia Square Park (SQP),649
12779,Mia T,/Profile/103miat,4,18-Jul,Scientia Square Park (SQP),649
13254,ms_endang_sr,/Profile/ms_endang_sr,4,15-Sep,Scientia Square Park (SQP),649
13354,muhammadw75,/Profile/muhammadw75,4,Des 2016,Scientia Square Park (SQP),649
13462,mynameasti,/Profile/mynameasti,4,Agt 2016,Scientia Square Park (SQP),649
14865,Peyete,/Profile/Peyete,4,Agt 2015,Scientia Square Park (SQP),649
14949,pipin p,/Profile/pipinp2016,4,Agt 2016,Scientia Square Park (SQP),649
14996,poejay,/Profile/poejay,4,Okt 2015,Scientia Square Park (SQP),649
15437,Rahmat_Hidayat,/Profile/Rahmat_Hidayat,4,16-Mar,Scientia Square Park (SQP),649
15653,reagan t,/Profile/reagan_t,4,16-Jun,Scientia Square Park (SQP),649
15762,RenKamdhani,/Profile/RenKamdhani,4,Mei 2015,Scientia Square Park (SQP),649
15911,Riana_hui,/Profile/Riana_hui,4,Mei 2016,Scientia Square Park (SQP),649
16585,rudi_g_aja,/Profile/rudi_g_aja,4,Des 2019,Scientia Square Park (SQP),649
17018,sarmili,/Profile/sarmili,4,15-Apr,Scientia Square Park (SQP),649
17157,Sekar M,/Profile/336sekarm,4,15-Jun,Scientia Square Park (SQP),649
17198,Septhia A,/Profile/septhiaa2017,4,18-Jan,Scientia Square Park (SQP),649
18213,Sutiono,/Profile/Sutiono,4,15-Sep,Scientia Square Park (SQP),649
18575,tepas2000,/Profile/tepas2000,4,16-Jan,Scientia Square Park (SQP),649
18735,thresya,/Profile/thresya,4,15-Apr,Scientia Square Park (SQP),649
19054,TravelingEndah,/Profile/TravelingEndah,4,16-Feb,Scientia Square Park (SQP),649
19570,vidyaprama,/Profile/vidyaprama,4,17-Jul,Scientia Square Park (SQP),649
19610,ViNasution,/Profile/ViNasution,4,Agt 2016,Scientia Square Park (SQP),649
19621,Vinniesia_Fen,/Profile/Vinniesia_Fen,4,16-Mar,Scientia Square Park (SQP),649
19691,Vnpkg,/Profile/Vnpkg,4,16-Jul,Scientia Square Park (SQP),649
20081,Willy2404,/Profile/Willy2404,4,15-Jul,Scientia Square Park (SQP),649
20331,Yaniek M,/Profile/yaniekm,4,17-Jan,Scientia Square Park (SQP),649
3052,Bambang T,/Profile/btridjojo,4,Des 2018,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
4364,Compass796173,/Profile/Compass796173,4,Des 2018,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
4591,Dani,/Profile/Oceanicdan,4,19-Jan,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
5900,EddiMak,/Profile/EddiMak,4,19-Jan,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
6141,Elisabeth,/Profile/elisabeth2810,4,Des 2018,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
11305,Leilani Salim,/Profile/leilanisalim,4,Des 2018,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
11768,Lovyta Y,/Profile/lovytay,4,Des 2018,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
11881,Lydia,/Profile/Lydiatj62,4,Des 2018,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
14219,Nuki,/Profile/Nukigrow,4,19-Jan,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
20453,Yofa Fauzia Azima,/Profile/Yofa_Azima,4,Des 2020,Sekolah Dasar Muhammadiyah - Laskar Pelangi,648
1201,albbri,/Profile/albbri,4,17-Jul,Semaya One Fast Cruise,647
1744,Andrew H,/Profile/AndrewH2972,4,17-Jul,Semaya One Fast Cruise,647
2924,B G,/Profile/587bg,4,17-Jun,Semaya One Fast Cruise,647
3745,caddyandbellA,/Profile/caddyandbellA,4,Mei 2017,Semaya One Fast Cruise,647
6174,Ellen,/Profile/ellenvk84,4,17-Feb,Semaya One Fast Cruise,647
7128,Filip,/Profile/muhlegg,4,17-Apr,Semaya One Fast Cruise,647
8303,Hendar,/Profile/Hendar,4,Des 2015,Semaya One Fast Cruise,647
9794,Jenny N,/Profile/348jennyn,4,17-Mar,Semaya One Fast Cruise,647
10715,Kerry N,/Profile/kerryn672,4,20-Mar,Semaya One Fast Cruise,647
12515,Mazzzza123,/Profile/Mazzzza123,4,17-Mar,Semaya One Fast Cruise,647
13865,NiccyMckay,/Profile/NiccyMckay,4,19-Nov,Semaya One Fast Cruise,647
14642,Pankaj H,/Profile/PankajH64,4,20-Jan,Semaya One Fast Cruise,647
18968,tonyholmes61,/Profile/tonyholmes61,4,19-Jul,Semaya One Fast Cruise,647
335,212nadyaa,/Profile/212nadyaa,4,Mei 2017,Seminyak Village,646
536,ab_zai,/Profile/ab_zai,4,Mei 2016,Seminyak Village,646
1464,AmandaSunyoto,/Profile/AmandaSunyoto,4,17-Jun,Seminyak Village,646
1585,anasetya3003,/Profile/anasetya3003,4,18-Mar,Seminyak Village,646
2385,arik,/Profile/arikusumo,4,Agt 2018,Seminyak Village,646
2554,Asep Nurul Aprianto,/Profile/anaprianto,4,Okt 2019,Seminyak Village,646
3458,Blue .,/Profile/301blue,4,Mei 2017,Seminyak Village,646
4903,dee2ok,/Profile/dee2ok,4,Okt 2015,Seminyak Village,646
5109,Devina C,/Profile/Devinache,4,Okt 2018,Seminyak Village,646
5274,Dian A,/Profile/diana634,4,Des 2015,Seminyak Village,646
5559,Dizzman,/Profile/Dizzman,4,Mei 2019,Seminyak Village,646
5770,dulpantau,/Profile/dulpantau,4,Mei 2017,Seminyak Village,646
5924,Edi_Wijaya,/Profile/Edi_Wijaya,4,Agt 2018,Seminyak Village,646
9223,Irfan R,/Profile/IrfanKubus,4,Mei 2017,Seminyak Village,646
9598,Jangski28,/Profile/Jangski28,4,17-Jun,Seminyak Village,646
10003,joewonor,/Profile/joewonor,4,Agt 2017,Seminyak Village,646
12230,marieska,/Profile/marieska,4,Agt 2017,Seminyak Village,646
12253,Marisca A,/Profile/marisca36,4,17-Sep,Seminyak Village,646
12615,mel pangrib,/Profile/melpangrib,4,19-Mar,Seminyak Village,646
12962,Mintasari,/Profile/Mintasari,4,16-Jan,Seminyak Village,646
13178,MoonyMunawaroh,/Profile/MoonyMunawaroh,4,Okt 2015,Seminyak Village,646
13267,Muaz Sanusi,/Profile/Muaz1977,4,16-Apr,Seminyak Village,646
13789,Neng Yofie,/Profile/yofiatygreen,4,18-Nov,Seminyak Village,646
14225,nung_annisa,/Profile/nung_annisa,4,17-Nov,Seminyak Village,646
14621,Pandan House Restaurant,/Profile/Pandanhouseresto,4,18-Mar,Seminyak Village,646
15140,Puja Xrm Romadlon,/Profile/pujar2013,4,18-Mar,Seminyak Village,646
15418,Rahman_yflaundry,/Profile/Rahman_yflaundry,4,Des 2015,Seminyak Village,646
15596,Ratnayw,/Profile/Ratnayw49,4,19-Jan,Seminyak Village,646
16010,Ridwan M,/Profile/51ridwanm,4,16-Feb,Seminyak Village,646
16259,rizkikalatania,/Profile/rizkikalatania,4,Mei 2017,Seminyak Village,646
16300,RnYulia,/Profile/RnYulia,4,Des 2015,Seminyak Village,646
16426,rommyroperta,/Profile/rommyroperta,4,Des 2015,Seminyak Village,646
16587,Rudianto2912,/Profile/Rudianto2912,4,Okt 2018,Seminyak Village,646
17152,Sejahtera P,/Profile/sejahterap,4,18-Jun,Seminyak Village,646
17229,sesri,/Profile/sesri,4,Des 2019,Seminyak Village,646
17266,shafarul i,/Profile/shafaruli,4,16-Apr,Seminyak Village,646
17509,Silhan2016,/Profile/Silhan2016,4,16-Feb,Seminyak Village,646
18436,TanWidya,/Profile/TanWidya,4,Des 2017,Seminyak Village,646
18560,TelagaBarombong,/Profile/TelagaBarombong,4,16-Mar,Seminyak Village,646
19635,Vionita V,/Profile/VionitaAshari,4,Mei 2017,Seminyak Village,646
20901,zqabimanyu,/Profile/zqabimanyu,4,Okt 2017,Seminyak Village,646
1655,Andi_Goh,/Profile/Andi_Goh,4,Mei 2016,Sendratari Ramayana di Prambanan,645
1948,Anis Anastasia Perwitasari,/Profile/anissoesilojoewono,4,16-Jun,Sendratari Ramayana di Prambanan,645
2711,Audrey B,/Profile/audrey1481,4,17-Jan,Sendratari Ramayana di Prambanan,645
3564,bravolie1975,/Profile/bravolie1975,4,18-Jan,Sendratari Ramayana di Prambanan,645
4119,Chris H,/Profile/211krish,4,19-Jan,Sendratari Ramayana di Prambanan,645
4567,dammer_thetraveler,/Profile/dammer_thetraveler,4,17-Jun,Sendratari Ramayana di Prambanan,645
4678,darmawan1965,/Profile/darmawan1965,4,19-Feb,Sendratari Ramayana di Prambanan,645
5704,Douglas G,/Profile/DouglasG488,4,Des 2018,Sendratari Ramayana di Prambanan,645
6253,Emily D,/Profile/327emilyd,4,17-Feb,Sendratari Ramayana di Prambanan,645
7033,Ferdinand L,/Profile/FerdinandLB,4,Des 2015,Sendratari Ramayana di Prambanan,645
7463,galiheverlasting,/Profile/galiheverlasting,4,18-Sep,Sendratari Ramayana di Prambanan,645
7499,Garth R,/Profile/118garthr,4,18-Nov,Sendratari Ramayana di Prambanan,645
7502,Gary L,/Profile/gary23lloyd,4,20-Jan,Sendratari Ramayana di Prambanan,645
7586,Georgio Valentino Rayala,/Profile/georgiovalentino,4,19-Mar,Sendratari Ramayana di Prambanan,645
8608,Hot1312,/Profile/Hot1312,4,19-Jan,Sendratari Ramayana di Prambanan,645
9016,Indigorose,/Profile/041jan,4,19-Apr,Sendratari Ramayana di Prambanan,645
9377,Ivan_aditia96,/Profile/travelguyid_96,4,17-Feb,Sendratari Ramayana di Prambanan,645
9559,Jamie C,/Profile/960jamiec,4,17-Mar,Sendratari Ramayana di Prambanan,645
9934,Jktmale,/Profile/Jktmale,4,Des 2016,Sendratari Ramayana di Prambanan,645
9965,Joanna L,/Profile/msjoliz,4,19-Jul,Sendratari Ramayana di Prambanan,645
9989,JoeCool_KL,/Profile/JoeCool_KL,4,Des 2016,Sendratari Ramayana di Prambanan,645
10829,Kim D,/Profile/KimD904,4,Okt 2016,Sendratari Ramayana di Prambanan,645
11484,Lilianetta,/Profile/Lilianetta,4,Des 2016,Sendratari Ramayana di Prambanan,645
11890,lynnel58,/Profile/lynnel58,4,Okt 2018,Sendratari Ramayana di Prambanan,645
12627,Melanie P,/Profile/802melaniep,4,Des 2016,Sendratari Ramayana di Prambanan,645
12768,MFWONDERS,/Profile/mfwonders,4,20-Jan,Sendratari Ramayana di Prambanan,645
13009,MissSSZI,/Profile/MissSSZI,4,16-Sep,Sendratari Ramayana di Prambanan,645
13727,Nayane C,/Profile/220nayanec,4,17-Mar,Sendratari Ramayana di Prambanan,645
14159,noviantii,/Profile/noviantii,4,Des 2018,Sendratari Ramayana di Prambanan,645
14709,Patrick L,/Profile/patricklU5966GQ,4,Des 2016,Sendratari Ramayana di Prambanan,645
15665,RebellionVioletta,/Profile/RebellionVioletta,4,17-Jul,Sendratari Ramayana di Prambanan,645
16112,Rino Sugiyanto,/Profile/rinosgyt12,4,Mei 2019,Sendratari Ramayana di Prambanan,645
16770,saintzjames,/Profile/saintzjames,4,20-Feb,Sendratari Ramayana di Prambanan,645
16891,Sandy W,/Profile/drsandywijaya,4,Mei 2018,Sendratari Ramayana di Prambanan,645
17697,snowmanlotte T,/Profile/snowmanlottet,4,20-Jan,Sendratari Ramayana di Prambanan,645
18388,Tamal G,/Profile/TamalG10,4,19-Sep,Sendratari Ramayana di Prambanan,645
18720,Thomas Quinlan,/Profile/thomasquinlan,4,Mei 2017,Sendratari Ramayana di Prambanan,645
549,Abd Rohman Addakhil,/Profile/CatatanOman,4,Agt 2019,Simpang Lima,644
903,Agatha Wokas,/Profile/agathamariacw,4,Mei 2019,Simpang Lima,644
1075,Ahya Ulumudin,/Profile/aya_udin,4,18-Apr,Simpang Lima,644
1807,Andy,/Profile/ndygunz,4,19-Nov,Simpang Lima,644
1875,Angga Saputra Sinaga,/Profile/AnggaSinaga,4,19-Jul,Simpang Lima,644
2057,annisa r,/Profile/annisar202,4,18-Mar,Simpang Lima,644
2418,aris r,/Profile/arisr204,4,Agt 2018,Simpang Lima,644
2980,baiaou,/Profile/baiaou,4,18-Nov,Simpang Lima,644
3192,beautifulthalia,/Profile/beautifulthalia,4,18-Apr,Simpang Lima,644
3368,Bicky Subarkah,/Profile/bickysubarkah,4,19-Feb,Simpang Lima,644
4456,cucu robia,/Profile/cucurobiatuljannah,4,18-Apr,Simpang Lima,644
5710,Dpradoto,/Profile/Dpradoto,4,Mei 2018,Simpang Lima,644
5731,Dreamer40853637834,/Profile/Dreamer40853637834,4,19-Nov,Simpang Lima,644
5954,EDWARD MP,/Profile/EDWARD_MELVIN,4,21-Feb,Simpang Lima,644
6218,elvinadiah,/Profile/elvinadiah,4,18-Nov,Simpang Lima,644
7423,fwpribadi,/Profile/fwpribadi,4,18-Jun,Simpang Lima,644
8183,Harry Wibowo,/Profile/Hrywibowo,4,18-Jun,Simpang Lima,644
8780,idawatismg,/Profile/idawatismg,4,19-Jan,Simpang Lima,644
9760,Jenar Aribowo,/Profile/awantenggara,4,18-Sep,Simpang Lima,644
10012,jogjaauthentic,/Profile/jogjaauthentic,4,18-Jul,Simpang Lima,644
10030,Johaneswu,/Profile/Johaneswu,4,Des 2018,Simpang Lima,644
10757,Kgb S,/Profile/KgbS1,4,19-Nov,Simpang Lima,644
12482,Maya,/Profile/maya730,4,Des 2018,Simpang Lima,644
12747,Meyer75,/Profile/Meyer75,4,Agt 2018,Simpang Lima,644
13965,nina,/Profile/n1n4f,4,Des 2018,Simpang Lima,644
15235,Putu Agus Purna... W,/Profile/ipapwirawan,4,Agt 2018,Simpang Lima,644
17493,Sigit T,/Profile/674sigitt,4,18-Mar,Simpang Lima,644
17620,siti jalan jalan,/Profile/siticilueba,4,18-Jul,Simpang Lima,644
18070,Sulistio Eko Putranto,/Profile/sulistioeko,4,18-Jul,Simpang Lima,644
18213,Sutiono,/Profile/Sutiono,4,19-Mar,Simpang Lima,644
18228,Suyani S,/Profile/SuyaniS2,4,18-Jun,Simpang Lima,644
18292,Syaiful BS,/Profile/ipulsoedibjoe,4,Des 2018,Simpang Lima,644
19473,vengar,/Profile/vengar2019,4,Mei 2019,Simpang Lima,644
20385,yayan79,/Profile/yayan79,4,19-Nov,Simpang Lima,644
20651,Yuli E,/Profile/yulie2017,4,Agt 2018,Simpang Lima,644
20781,yuyun h,/Profile/356yuyunh,4,18-Jul,Simpang Lima,644
767,adits2009,/Profile/adits2009,4,Des 2015,Sindu Kusuma Edupark,643
1672,Andina,/Profile/itsa2018,4,18-Feb,Sindu Kusuma Edupark,643
2027,AnnaWong5,/Profile/AnnaWong5,4,Des 2015,Sindu Kusuma Edupark,643
2401,arindwidya,/Profile/arindwidya,4,15-Sep,Sindu Kusuma Edupark,643
2406,Arinta Adiningtyas,/Profile/arintaadiningtyas,4,19-Sep,Sindu Kusuma Edupark,643
2649,Astutee,/Profile/Astutee,4,17-Jan,Sindu Kusuma Edupark,643
2692,atityah,/Profile/atityah,4,16-Jul,Sindu Kusuma Edupark,643
3313,Bernardus Ferry,/Profile/phei_bf,4,17-Jan,Sindu Kusuma Edupark,643
3556,Bramantya P,/Profile/bramantyap,4,16-Jun,Sindu Kusuma Edupark,643
4040,Chayra_Siswanto,/Profile/Chayra_Siswanto,4,Agt 2015,Sindu Kusuma Edupark,643
4584,DanangW,/Profile/DanangW,4,Agt 2015,Sindu Kusuma Edupark,643
4775,Daydream348499,/Profile/Daydream348499,4,17-Nov,Sindu Kusuma Edupark,643
5894,ed p,/Profile/edp637,4,17-Jul,Sindu Kusuma Edupark,643
6297,endang,/Profile/881endang,4,19-Apr,Sindu Kusuma Edupark,643
6488,ErykaBagus,/Profile/ErykaBagus,4,Okt 2016,Sindu Kusuma Edupark,643
6658,F4hmie,/Profile/F4hmie,4,Mei 2016,Sindu Kusuma Edupark,643
6797,Fanniya,/Profile/Fanniya,4,16-Nov,Sindu Kusuma Edupark,643
6869,fathergil,/Profile/fathergil,4,17-Jul,Sindu Kusuma Edupark,643
8225,Hatmanto Sri N,/Profile/hatmantosrinugroho,4,18-Jan,Sindu Kusuma Edupark,643
8247,HBMarisca,/Profile/HBMarisca,4,Okt 2016,Sindu Kusuma Edupark,643
10357,justi555z,/Profile/justi555z,4,17-Jul,Sindu Kusuma Edupark,643
11076,KurniawanGinting,/Profile/KurniawanGinting,4,Des 2017,Sindu Kusuma Edupark,643
11199,Latiffah F,/Profile/LatiffahF1,4,17-Sep,Sindu Kusuma Edupark,643
12076,mamaniaa,/Profile/mamaniaa,4,18-Jul,Sindu Kusuma Edupark,643
12386,Mas Indra,/Profile/DikaBolco,4,18-Feb,Sindu Kusuma Edupark,643
13099,Mohammad Bagus S,/Profile/sasjend,4,16-Mar,Sindu Kusuma Edupark,643
13572,Nanang AS,/Profile/Nanang88,4,19-Mar,Sindu Kusuma Edupark,643
13618,Naraharya,/Profile/Naraharya,4,Des 2018,Sindu Kusuma Edupark,643
14957,Piquitha Della A,/Profile/piquithadella,4,16-Sep,Sindu Kusuma Edupark,643
15222,putriarumislami,/Profile/putriarumislami,4,Des 2017,Sindu Kusuma Edupark,643
15444,rahmatpurwono,/Profile/rahmatpurwono,4,15-Mar,Sindu Kusuma Edupark,643
16167,riska161,/Profile/riska161,4,Agt 2015,Sindu Kusuma Edupark,643
19113,tri s,/Profile/tris2018,4,18-Apr,Sindu Kusuma Edupark,643
19748,Wahyu777,/Profile/Wahyu777,4,17-Nov,Sindu Kusuma Edupark,643
20148,wiryoAnggito,/Profile/wiryoAnggito,4,15-Sep,Sindu Kusuma Edupark,643
20257,wulandari20,/Profile/wulandari20,4,Des 2018,Sindu Kusuma Edupark,643
20907,zuki12,/Profile/zuki12,4,Okt 2015,Sindu Kusuma Edupark,643
1018,AgusSuntoyo,/Profile/AgusSuntoyo,4,16-Sep,Situ Patenggang,642
1875,Angga Saputra Sinaga,/Profile/AnggaSinaga,4,19-Jun,Situ Patenggang,642
2252,ardiankusuma,/Profile/ardiankusuma,4,Des 2016,Situ Patenggang,642
2509,arwana tour malang,/Profile/arwanatour2002,4,18-Sep,Situ Patenggang,642
3280,benny_solo,/Profile/benny_solo,4,17-Mar,Situ Patenggang,642
4474,cutechubby,/Profile/Trisanalim,4,19-Jul,Situ Patenggang,642
4564,dame m,/Profile/634damem,4,17-Sep,Situ Patenggang,642
6648,Eyangwahid,/Profile/Eyangwahid,4,Agt 2018,Situ Patenggang,642
7167,firman imam,/Profile/firmanimam,4,17-Jan,Situ Patenggang,642
7688,Gita Tiara,/Profile/gitatiara27,4,Mei 2019,Situ Patenggang,642
7830,Gregillaz,/Profile/Gregillaz,4,19-Jun,Situ Patenggang,642
8158,Hariyanto KTM,/Profile/HariyantoK5,4,Mei 2019,Situ Patenggang,642
8387,Henry,/Profile/Henry9898,4,19-Jul,Situ Patenggang,642
8637,Hugo S,/Profile/hugosI3885LW,4,17-Jun,Situ Patenggang,642
8659,Hutomo P,/Profile/hutomop,4,Mei 2016,Situ Patenggang,642
9098,Ingka Pratiwi,/Profile/ingkaap,4,19-Jul,Situ Patenggang,642
10293,Juliawati,/Profile/Juliawati,4,19-Jul,Situ Patenggang,642
10327,Jungle Paintball Jogja,/Profile/jpjyog,4,16-Sep,Situ Patenggang,642
11487,Lilik Kelana Putri,/Profile/Lilikkelanaputri,4,16-Jun,Situ Patenggang,642
12500,mayde32,/Profile/mayde32,4,18-Feb,Situ Patenggang,642
13141,Monica,/Profile/Monicha_Sari,4,19-Jun,Situ Patenggang,642
14521,Oriviero,/Profile/Oriviero,4,19-Jul,Situ Patenggang,642
15039,PrajnaPN,/Profile/PrajnaPN,4,Agt 2016,Situ Patenggang,642
15068,pratitadji92,/Profile/pratitadji92,4,16-Nov,Situ Patenggang,642
15103,princessnada33,/Profile/princessnada33,4,17-Jun,Situ Patenggang,642
16001,Ridho Huzaifah,/Profile/ridho_huz,4,Mei 2019,Situ Patenggang,642
16097,Rini K,/Profile/Rinimurti86,4,16-Sep,Situ Patenggang,642
16203,Ritel Konsultan,/Profile/swnsolo,4,19-Jul,Situ Patenggang,642
16990,SaraswPutri,/Profile/SaraswPutri,4,Agt 2017,Situ Patenggang,642
19318,Umi Hapsari,/Profile/Umihapsari,4,Mei 2019,Situ Patenggang,642
20392,yayuk_yulaikah,/Profile/yayuk_yulaikah,4,Des 2017,Situ Patenggang,642
20444,Yoanita Warapsari,/Profile/wyoanita,4,17-Mar,Situ Patenggang,642
20754,Yustia,/Profile/yustia,4,Okt 2017,Situ Patenggang,642
716,Adhy76,/Profile/Adhy76,4,Okt 2016,St. Francis Xavier Catholic Church,641
1750,Andrew T,/Profile/andrewtG4959PO,4,Des 2018,St. Francis Xavier Catholic Church,641
2424,arisgt,/Profile/arisgt,4,18-Jun,St. Francis Xavier Catholic Church,641
2565,ashishdeora123,/Profile/ashishdeora123,4,19-Sep,St. Francis Xavier Catholic Church,641
2629,Asti_Jepun,/Profile/Asti_Jepun,4,Agt 2015,St. Francis Xavier Catholic Church,641
2750,AussieRicho1,/Profile/AussieRicho1,4,Des 2019,St. Francis Xavier Catholic Church,641
3228,belgianguy1,/Profile/belgianguy1,4,Agt 2016,St. Francis Xavier Catholic Church,641
3818,Canisius S,/Profile/canisiuss,4,16-Feb,St. Francis Xavier Catholic Church,641
4145,ChrisThomasTravels,/Profile/ChrisThomasTravels,4,16-Apr,St. Francis Xavier Catholic Church,641
4186,chrisW2201SI,/Profile/chrisW2201SI,4,16-Jan,St. Francis Xavier Catholic Church,641
7130,filipin0traveller,/Profile/filipin0traveller,4,19-Apr,St. Francis Xavier Catholic Church,641
7350,FranXav,/Profile/FranXav,4,19-Apr,St. Francis Xavier Catholic Church,641
7524,gboland,/Profile/gboland,4,16-Nov,St. Francis Xavier Catholic Church,641
8318,Hendra L,/Profile/400hendral,4,17-Jan,St. Francis Xavier Catholic Church,641
9552,James Sinaya,/Profile/R7895OWjamess,4,Des 2018,St. Francis Xavier Catholic Church,641
9866,JGD1305,/Profile/JGD1305,4,16-Apr,St. Francis Xavier Catholic Church,641
11443,Liben S,/Profile/LibenS1,4,16-Jun,St. Francis Xavier Catholic Church,641
11620,Lisatherese1965,/Profile/Lisatherese1965,4,Okt 2016,St. Francis Xavier Catholic Church,641
11933,maca5,/Profile/maca5,4,16-Jun,St. Francis Xavier Catholic Church,641
12366,MarvinSitorus,/Profile/MarvinSitorus,4,Agt 2015,St. Francis Xavier Catholic Church,641
12829,Michal S,/Profile/U9344BMmichals,4,17-Apr,St. Francis Xavier Catholic Church,641
13918,Nie0301,/Profile/nie0301,4,16-Jul,St. Francis Xavier Catholic Church,641
15699,reggyrusmin,/Profile/reggyrusmin,4,Mei 2017,St. Francis Xavier Catholic Church,641
16198,Rita2809,/Profile/Rita2809,4,Mei 2016,St. Francis Xavier Catholic Church,641
17406,shiela inocencio,/Profile/shiinocs,4,19-Jul,St. Francis Xavier Catholic Church,641
17747,sommerhol,/Profile/sommerhol,4,16-Jan,St. Francis Xavier Catholic Church,641
17778,sophiaJohorBahru,/Profile/sophiaJohorBahru,4,16-Mar,St. Francis Xavier Catholic Church,641
